UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,HireDate,TerminationDate,AnnualSalary
8316,Underwood,H,Logan,male,Plant Supervisor,Production,15/07/2008,,194337
8317,Schneider,I,Michael,female,Compliance Auditor,Quality Assurance,20/08/2009,21/02/2011,70585
8318,Bradshaw,V,Lisa,female,Recruitment Specialist,Human Resources,24/09/2010,,187066
8319,Gonzalez,O,Cynthia,female,Lab Technician,Research & Development,14/04/2007,,65693
8320,Hanson,H,Mark,female,Financial Analyst,Finance,14/01/2007,,112107
8321,Martinez,H,Lisa,other,Social Media Specialist,Marketing,22/05/2005,,128106
8322,Russell,L,Timothy,other,Controller,Finance,26/12/2008,,73051
8323,Chavez,L,Mark,other,Brand Manager,Marketing,17/06/2007,17/09/2011,56356
8324,Lee,X,Brandy,other,Plant Supervisor,Production,02/02/2006,17/09/2006,241437
8325,Lewis,T,Heather,male,Contract Specialist,Legal,07/05/2007,,140249
8326,Washington,A,Curtis,female,Social Media Specialist,Marketing,20/01/2011,08/05/2011,62117
8327,NA,T,James,other,IT Support Specialist,IT,03/04/2011,,235972
8328,Mcdaniel,O,Theresa,other,Research Scientist,Research & Development,11/05/2008,,42018
8329,Pugh,W,Lucas,female,Finance Director,Finance,24/01/2011,30/09/2011,90683
8330,Graves,E,Christopher,other,Compliance Officer,Legal,12/01/2010,,218714
8331,Harris,E,Patrick,other,HR Assistant,Human Resources,06/02/2011,,115634
8332,Cooper,H,Christopher,other,HR Assistant,Human Resources,25/12/2009,16/01/2011,182155
8333,Schneider,J,Alicia,other,Financial Analyst,Finance,03/11/2007,30/03/2010,155946
8334,Thompson,Z,Robert,female,Transportation Supervisor,Logistics,22/04/2006,04/02/2007,105507
8335,Henson,R,Teresa,male,Sales Manager,Sales,14/11/2008,,47557
8336,Zavala,X,Jason,female,Brand Manager,Marketing,25/04/2005,08/10/2011,85615
8337,Nielsen,F,Taylor,other,Network Engineer,IT,02/06/2007,,98571
8338,Holloway,Z,Jonathan,female,HR Assistant,Human Resources,06/12/2011,,136911
8339,Wheeler,I,Juan,female,Contract Negotiator,Procurement,14/09/2011,,148897
8340,Choi,M,Alexandria,male,Project Coordinator,Operations,19/12/2011,30/12/2011,111114
8341,NA,J,Brittany,other,HR Assistant,Human Resources,27/03/2010,26/10/2010,184482
8342,Newman,G,Nicole,male,Operations Manager,Operations,08/07/2009,21/03/2010,128052
8343,Price,Z,Michael,other,Customer Experience Manager,Customer Service,23/12/2005,03/09/2007,95699
8344,Miller,F,Jack,female,Product Developer,Research & Development,21/05/2005,24/09/2011,232949
8345,Landry,N,Jacqueline,female,Support Specialist,Customer Service,13/06/2011,,173144
8346,Myers,N,NA,female,Contract Negotiator,Procurement,08/12/2010,04/09/2011,116773
8347,Scott,Y,Brett,male,Brand Manager,Marketing,11/03/2008,25/07/2008,126433
8348,Jefferson,M,Jessica,female,Contract Negotiator,Procurement,21/08/2006,19/03/2009,93716
8349,Flynn,D,Edward,other,IT Support Specialist,IT,04/05/2005,,207448
8350,Thomas,V,Richard,other,Lab Technician,Research & Development,12/07/2010,,241826
8351,Mora,F,Mary,other,Social Media Specialist,Marketing,15/11/2010,01/10/2011,170688
8352,Rush,E,Zachary,other,Production Manager,Production,02/03/2011,28/04/2011,127237
8353,Bruce,N,Dave,other,Operations Analyst,Operations,20/09/2005,,234946
8354,Chandler,N,Shelby,female,Lab Technician,Research & Development,21/10/2006,,73463
8355,Ryan,P,Keith,other,Lab Technician,Research & Development,08/06/2006,,210712
8356,Wilkins,G,NA,male,HR Assistant,Human Resources,08/06/2007,,112391
8357,Terry,K,Jonathan,other,Network Engineer,IT,10/06/2007,,93862
8358,Taylor,E,Maria,other,Systems Administrator,IT,04/01/2010,21/05/2011,207971
8359,NA,L,John,other,Account Executive,Sales,04/03/2005,,117893
8360,Lin,V,Paul,male,Research Scientist,Research & Development,01/02/2005,16/06/2009,195227
8361,Rogers,C,John,male,Sales Representative,Sales,02/03/2008,,61969
8362,Sellers,Q,Steven,male,Manufacturing Technician,Production,02/08/2006,,145014
8363,Barnes,O,Jose,male,Sales Manager,Sales,18/01/2008,,87765
8364,Newton,H,Mallory,male,Quality Control Specialist,Production,27/08/2006,,166461
8365,Warren,S,Christina,male,Plant Supervisor,Production,02/02/2009,22/02/2010,236863
8366,Miller,NA,Stephanie,male,Procurement Specialist,Procurement,27/08/2007,,85590
8367,Wilson,S,Clinton,other,HR Assistant,Human Resources,25/03/2007,,242430
8368,NA,W,Teresa,male,Support Specialist,Customer Service,02/04/2008,,152785
8369,Alexander,H,Megan,other,Research Scientist,Research & Development,17/02/2011,,218374
8370,Rodriguez,O,Jeffrey,other,Account Executive,Sales,08/04/2005,,244399
8371,Scott,S,Debra,female,Operations Analyst,Operations,22/08/2006,,123725
8372,Marquez,D,Eric,male,Supply Chain Analyst,Logistics,03/10/2006,,221512
8373,Anderson,NA,Cameron,other,Financial Analyst,Finance,03/12/2007,24/12/2009,177429
8374,NA,B,Stacie,other,Finance Director,Finance,06/07/2008,07/06/2009,78232
8375,Brady,NA,Stacy,male,Transportation Supervisor,Logistics,11/01/2009,19/06/2010,65167
8376,Gallagher,E,Rachel,other,Lab Technician,Research & Development,05/02/2005,,223914
8377,Miller,NA,Amy,male,Project Coordinator,Operations,08/09/2008,,219770
8378,Cook,NA,David,female,Product Developer,Research & Development,21/11/2011,,164028
8379,Williams,I,Thomas,male,Contract Negotiator,Procurement,15/09/2005,,205501
8380,Bailey,M,Herbert,female,Innovation Manager,Research & Development,26/04/2010,01/10/2010,151090
8381,Thomas,B,Emily,male,IT Support Specialist,IT,15/02/2011,,211200
8382,Li,G,Shawn,male,Contract Specialist,Legal,08/03/2005,,249517
8383,Perez,S,Cassandra,other,Quality Control Specialist,Production,14/09/2007,,166162
8384,Tate,NA,Tina,male,Contract Specialist,Legal,07/04/2007,26/10/2010,108463
8385,Greene,Z,Stephanie,other,Supply Chain Analyst,Logistics,22/07/2011,,222956
8386,May,O,Manuel,male,Lab Technician,Research & Development,12/11/2008,,64507
8387,Coffey,H,Joseph,male,Supply Chain Analyst,Logistics,05/06/2010,,62653
8388,Martinez,Z,Steven,female,Supply Chain Analyst,Logistics,30/12/2005,24/07/2006,89199
8389,Dean,X,Linda,other,Customer Experience Manager,Customer Service,11/04/2011,,162115
8390,Sweeney,G,Matthew,male,Plant Supervisor,Production,17/07/2010,,75928
8391,Johnson,N,Margaret,female,Corporate Counsel,Legal,15/05/2011,,57012
8392,Ross,J,Tracy,other,Director of Operations,Operations,17/09/2006,,98454
8393,Robinson,L,Mary,female,Brand Manager,Marketing,22/11/2007,,126277
8394,Ballard,NA,Michael,male,Manufacturing Technician,Production,17/06/2009,,209724
8395,Dunn,O,Ashley,other,Product Developer,Research & Development,06/08/2006,,154971
8396,Oconnor,A,Mark,other,IT Manager,IT,04/05/2007,,82623
8397,Martin,X,Heather,male,Production Manager,Production,22/05/2007,,201219
8398,Clarke,U,Brooke,female,Warehouse Manager,Logistics,26/10/2006,,189924
8399,James,U,Melissa,female,Network Engineer,IT,16/09/2005,,217430
8400,Casey,D,Gina,male,Project Coordinator,Operations,10/03/2011,14/08/2011,51305
8401,Allen,L,Brandi,female,HR Assistant,Human Resources,13/09/2009,,202463
8402,Herman,F,Brian,female,Lab Technician,Research & Development,16/08/2008,26/07/2009,126811
8403,English,Q,Aaron,other,Operations Analyst,Operations,06/08/2011,20/10/2011,151221
8404,Terry,A,Nancy,other,Controller,Finance,05/01/2008,17/06/2010,178536
8405,Reid,V,Michael,male,Supply Chain Analyst,Logistics,17/11/2011,,214461
8406,Garcia,P,Paul,other,Research Scientist,Research & Development,04/01/2010,29/03/2011,52818
8407,Walton,NA,John,female,Director of Operations,Operations,13/01/2011,,191080
8408,Long,J,Desiree,other,Project Coordinator,Operations,01/06/2008,21/11/2009,136586
8409,Larsen,N,Heather,female,Warehouse Manager,Logistics,09/08/2006,,134811
8410,Doyle,W,Jeremy,female,Brand Manager,Marketing,30/01/2007,31/03/2008,46430
8411,Smith,Q,Melanie,other,Production Manager,Production,09/01/2006,15/04/2011,232728
8412,Johnson,NA,Elizabeth,male,Supply Chain Manager,Procurement,08/10/2006,,248230
8413,Francis,M,James,male,QA Manager,Quality Assurance,24/06/2005,02/11/2010,164260
8414,Hall,U,Daniel,female,Network Engineer,IT,26/10/2006,,174291
8415,NA,L,Brian,other,Finance Director,Finance,29/01/2011,25/04/2011,152250
8416,Lee,C,Linda,female,Project Coordinator,Operations,01/03/2005,21/01/2009,247349
8417,Decker,L,Lisa,male,Customer Service Representative,Customer Service,24/12/2008,,46224
8418,Tran,Q,Caitlyn,male,Corporate Counsel,Legal,21/10/2007,25/01/2008,201973
8419,Norris,W,John,other,Contract Specialist,Legal,27/06/2006,,57968
8420,Hunter,N,Isaiah,other,Innovation Manager,Research & Development,14/07/2011,30/07/2011,206611
8421,Roberts,H,Joshua,male,Warehouse Manager,Logistics,25/05/2005,,68383
8422,Cruz,A,Mark,female,Operations Analyst,Operations,02/03/2007,17/06/2010,86737
8423,Walker,U,Robert,other,Regional Sales Director,Sales,17/07/2009,,161479
8424,Nelson,F,Don,female,Account Executive,Sales,18/05/2011,,215813
8425,Cook,W,Kevin,male,Compliance Officer,Legal,01/12/2008,,75130
8426,Chambers,V,Tim,other,Plant Supervisor,Production,11/06/2006,,227791
8427,Dixon,K,Joseph,male,Compliance Officer,Legal,17/07/2010,,206606
8428,Buckley,T,Barbara,male,Supply Chain Manager,Procurement,01/07/2010,,65835
8429,Haynes,X,Angela,female,Procurement Specialist,Procurement,16/02/2006,,169679
8430,Hammond,E,Matthew,other,Innovation Manager,Research & Development,20/09/2010,,222281
8431,Flores,B,Denise,female,Transportation Supervisor,Logistics,21/01/2005,,179169
8432,Garcia,D,Sarah,male,Supply Chain Manager,Procurement,07/04/2006,31/05/2011,184321
8433,Hunter,M,Rebecca,male,Controller,Finance,20/09/2011,,181566
8434,Newman,O,Crystal,other,Warehouse Manager,Logistics,27/03/2009,31/10/2009,209197
8435,Johnston,T,Hannah,other,Supply Chain Manager,Procurement,16/03/2011,,53395
8436,Rogers,V,NA,other,Sales Manager,Sales,22/12/2010,28/01/2011,46326
8437,Palmer,I,Marie,other,Systems Administrator,IT,30/07/2005,22/07/2006,203612
8438,Li,Y,Michelle,male,Supply Chain Analyst,Logistics,23/11/2007,,43495
8439,Hawkins,E,Paul,male,Recruitment Specialist,Human Resources,14/09/2009,08/10/2011,198510
8440,Martinez,R,Brianna,male,Finance Director,Finance,27/07/2010,06/07/2011,60810
8441,Schmidt,Y,Christine,female,Quality Inspector,Quality Assurance,18/05/2010,22/08/2010,223820
8442,Castro,X,Thomas,female,Marketing Coordinator,Marketing,25/08/2007,09/10/2007,134589
8443,Marshall,I,Jeffrey,male,Quality Control Specialist,Production,27/07/2009,24/05/2010,71661
8444,Torres,M,Brian,other,Network Engineer,IT,30/04/2011,,189273
8445,Rice,F,Terry,female,Support Specialist,Customer Service,08/06/2008,,186962
8446,Mitchell,I,Pamela,other,IT Support Specialist,IT,07/05/2005,,105747
8447,Wheeler,K,Amber,male,Innovation Manager,Research & Development,16/09/2007,25/09/2011,35922
8448,Rollins,Z,Brian,other,Paralegal,Legal,25/11/2006,,93786
8449,Schmidt,Z,Michael,other,Project Coordinator,Operations,04/12/2009,,51980
8450,NA,K,Scott,other,Recruitment Specialist,Human Resources,16/08/2005,,237961
8451,Petty,T,Matthew,male,Plant Supervisor,Production,20/06/2005,,220832
8452,Flowers,Q,Lance,other,Marketing Director,Marketing,29/03/2006,23/01/2007,69635
8453,Wang,I,Samuel,other,Warehouse Manager,Logistics,04/12/2010,,198351
8454,NA,K,Corey,female,Sales Representative,Sales,11/06/2011,,43444
8455,Reid,Z,Yolanda,female,Contract Negotiator,Procurement,28/05/2010,,225069
8456,NA,X,Lisa,female,HR Assistant,Human Resources,06/02/2006,17/12/2009,146952
8457,Walker,S,Cory,female,Lab Technician,Research & Development,26/11/2009,,112392
8458,Johnston,A,George,male,Account Executive,Sales,30/10/2006,,147645
8459,Byrd,X,Thomas,male,Customer Experience Manager,Customer Service,11/03/2009,25/12/2010,35655
8460,Franklin,L,Evan,other,Operations Analyst,Operations,13/04/2005,,164084
8461,Greer,I,Bonnie,female,Procurement Specialist,Procurement,12/10/2010,16/11/2011,188016
8462,Williams,D,Mary,male,Brand Manager,Marketing,23/12/2005,,236386
8463,Meza,H,William,other,Operations Manager,Operations,20/02/2009,,150370
8464,Smith,N,Greg,female,Marketing Director,Marketing,26/07/2009,20/02/2010,141452
8465,Davis,U,Bryan,male,QA Manager,Quality Assurance,29/05/2010,09/06/2011,140361
8466,Sweeney,P,Rhonda,other,Paralegal,Legal,23/01/2008,18/08/2009,72023
8467,Rose,U,Brooke,other,Benefits Coordinator,Human Resources,17/12/2005,,207348
8468,Gonzales,X,Candice,male,Recruitment Specialist,Human Resources,23/03/2005,01/06/2007,232735
8469,Martin,C,Wendy,male,Network Engineer,IT,14/01/2008,,97686
8470,Griffith,B,Michael,female,Sales Representative,Sales,29/12/2006,02/12/2008,238272
8471,Jensen,L,Kerri,other,Finance Director,Finance,23/10/2007,,182781
8472,NA,Z,Dennis,male,Support Specialist,Customer Service,07/08/2009,,100143
8473,Allen,NA,Joseph,male,QA Manager,Quality Assurance,13/11/2010,,41708
8474,Ferguson,Q,William,female,Supply Chain Manager,Procurement,11/09/2008,21/12/2009,214502
8475,Berry,X,Andrew,other,Marketing Coordinator,Marketing,07/12/2010,,86137
8476,Lee,M,Carol,other,Brand Manager,Marketing,24/11/2007,,76644
8477,Anthony,E,Jodi,female,Regional Sales Director,Sales,28/07/2007,,77219
8478,Rowe,J,Briana,male,Quality Inspector,Quality Assurance,10/01/2007,,137891
8479,Lynch,E,Anna,female,QA Manager,Quality Assurance,06/11/2008,25/11/2009,54011
8480,Ramsey,K,Bryan,male,Customer Experience Manager,Customer Service,10/05/2008,,152204
8481,Washington,P,Justin,other,Call Center Supervisor,Customer Service,17/05/2005,28/10/2009,74637
8482,NA,NA,Katelyn,male,Support Specialist,Customer Service,24/08/2009,,119805
8483,Everett,J,Mary,other,Customer Experience Manager,Customer Service,31/12/2008,,55753
8484,Allen,W,Christopher,female,Call Center Supervisor,Customer Service,11/09/2007,,82315
8485,Burnett,G,Nancy,other,Call Center Supervisor,Customer Service,16/11/2007,14/01/2009,209009
8486,Pearson,C,Justin,female,HR Assistant,Human Resources,19/07/2011,,39211
8487,Anderson,V,Katie,male,Supply Chain Analyst,Logistics,05/11/2005,03/09/2009,117823
8488,Miller,P,Julia,other,IT Support Specialist,IT,29/07/2006,,122475
8489,Larson,S,Robert,male,Financial Analyst,Finance,26/02/2005,,104048
8490,Cain,K,Steven,male,Marketing Coordinator,Marketing,01/09/2007,,207729
8491,Cole,I,Steven,other,Innovation Manager,Research & Development,28/01/2008,,144312
8492,Clark,P,Bruce,male,QA Analyst,Quality Assurance,07/04/2006,10/04/2009,220947
8493,Mueller,C,Chris,other,Controller,Finance,18/05/2005,,38775
8494,Stanley,R,Leslie,female,Marketing Director,Marketing,03/09/2008,,92053
8495,Jensen,NA,Amanda,other,Customer Service Representative,Customer Service,07/11/2011,,205173
8496,Horne,Z,Sean,female,Account Executive,Sales,25/12/2007,,97430
8497,Gordon,C,Tiffany,male,Director of Operations,Operations,10/06/2011,,197107
8498,Gonzalez,Y,Sean,other,Social Media Specialist,Marketing,24/02/2009,17/05/2010,196708
8499,Carter,T,Amanda,male,Marketing Coordinator,Marketing,29/07/2011,09/11/2011,185034
8500,Sosa,NA,Thomas,male,Support Specialist,Customer Service,10/01/2005,27/05/2008,215709
8501,Bryant,U,Lisa,female,Contract Specialist,Legal,11/10/2008,20/08/2009,58908
8502,Young,U,Michelle,male,Network Engineer,IT,29/04/2009,19/08/2011,159432
8503,Alexander,V,Karina,female,Sales Representative,Sales,19/01/2011,,66665
8504,Zimmerman,N,Ariel,male,Benefits Coordinator,Human Resources,16/02/2006,,90038
8505,Brown,K,Michael,male,Compliance Auditor,Quality Assurance,09/04/2009,,51607
8506,Sellers,O,Nicholas,female,Corporate Counsel,Legal,05/05/2007,,45462
8507,Baker,O,Justin,male,Corporate Counsel,Legal,23/04/2005,25/01/2006,189309
8508,Allen,NA,Shannon,male,Accountant,Finance,02/05/2005,,172796
8509,Ross,M,Diana,female,Product Developer,Research & Development,06/07/2008,06/03/2009,230502
8510,Ortiz,N,Joseph,male,Logistics Coordinator,Logistics,26/11/2008,21/03/2011,234985
8511,Cook,M,Heather,other,Finance Director,Finance,18/07/2009,01/07/2011,85860
8512,Robinson,R,Phillip,male,IT Manager,IT,12/03/2007,,68666
8513,Grimes,NA,Erica,female,Benefits Coordinator,Human Resources,15/10/2010,,214558
8514,NA,X,Troy,female,Production Manager,Production,19/03/2011,02/06/2011,93242
8515,Winters,L,Samuel,male,Manufacturing Technician,Production,18/04/2005,,138419
8516,Rubio,L,Christopher,female,Operations Manager,Operations,20/10/2007,,103577
8517,Pratt,A,Michael,male,Controller,Finance,04/04/2011,26/04/2011,228869
8518,Hopkins,G,Kelly,male,Research Scientist,Research & Development,05/05/2005,21/08/2005,139211
8519,Schwartz,Y,Jason,female,Corporate Counsel,Legal,05/12/2005,,36636
8520,Turner,A,Thomas,other,Product Developer,Research & Development,05/01/2006,08/08/2011,224650
8521,Barker,U,Timothy,other,Production Manager,Production,12/11/2006,,104347
8522,Cummings,NA,NA,other,Finance Director,Finance,18/01/2010,,140031
8523,Mills,S,Lindsey,female,Compliance Auditor,Quality Assurance,06/04/2009,25/02/2011,52298
8524,Roberson,S,Charles,female,Research Scientist,Research & Development,29/06/2007,,124906
8525,Matthews,C,Sandra,male,Benefits Coordinator,Human Resources,16/08/2008,,243813
8526,Robinson,Z,Darrell,other,Project Coordinator,Operations,22/01/2008,,202232
8527,Gray,B,Andrew,other,Corporate Counsel,Legal,02/11/2008,18/08/2009,149612
8528,Spencer,U,NA,female,Marketing Director,Marketing,28/12/2007,23/12/2010,143754
8529,Cummings,N,Belinda,male,Supply Chain Manager,Procurement,10/08/2006,03/08/2007,197451
8530,Morales,E,Lynn,other,Corporate Counsel,Legal,10/07/2009,,109618
8531,Spencer,C,Renee,other,Benefits Coordinator,Human Resources,12/10/2005,,36250
8532,Ramos,T,Robert,other,Transportation Supervisor,Logistics,29/06/2008,,225988
8533,Rodriguez,T,Tyler,male,Procurement Specialist,Procurement,22/10/2011,,223409
8534,Williams,S,Andrea,female,Sales Representative,Sales,27/04/2008,,244734
8535,Baker,T,NA,male,Buyer,Procurement,25/07/2011,02/12/2011,159814
8536,Hansen,S,NA,male,Production Manager,Production,07/01/2008,,135227
8537,Walsh,NA,Anthony,male,Contract Negotiator,Procurement,23/02/2007,,165540
8538,Miller,X,Thomas,male,Quality Inspector,Quality Assurance,10/06/2009,13/07/2009,97678
8539,Franklin,M,Jill,other,Transportation Supervisor,Logistics,22/09/2011,27/12/2011,148508
8540,Mcintyre,R,Wendy,other,Quality Control Specialist,Production,08/05/2005,,52731
8541,Obrien,W,James,male,Operations Analyst,Operations,13/01/2008,,249162
8542,Frye,Q,Cynthia,male,Systems Administrator,IT,15/10/2007,,198503
8543,Marshall,X,Jamie,female,Social Media Specialist,Marketing,26/12/2010,,81083
8544,Williams,V,Alexander,female,IT Manager,IT,15/09/2007,,243731
8545,Walters,Z,Jon,other,Marketing Director,Marketing,03/05/2005,,125412
8546,Wilkins,F,Michael,male,Marketing Coordinator,Marketing,26/03/2011,,79762
8547,George,T,Travis,male,QA Manager,Quality Assurance,26/02/2010,,199197
8548,Sims,NA,Johnny,male,Product Developer,Research & Development,13/08/2008,15/09/2008,161038
